ticker,side,entry_c,fair_for_side,spread_c,baseline_c,mfe_c,mae_c,mfe_at_s,mae_at_s,final_bid_c,settled_yes,btc_dist_pct,closed_full,closed_half,closed_min,directional
KXBTC15M-26APR080245-45,yes,24,34,9,24,41,0,420,720,0,0,0.0791,1,1,1,1
KXBTC15M-26APR080230-30,yes,27,36,9,29,95,27,720,0,95,1,0.0595,1,1,1,1
KXBTC15M-26APR080215-15,no,70,80,9,30,94,1,240,540,1,1,0.1006,1,1,1,1
KXBTC15M-26APR080200-00,yes,53,67,5,53,100,53,720,0,100,1,0.0535,1,1,1,1
KXBTC15M-26APR080145-45,no,45,68,1,55,74,45,300,0,71,0,0.0447,1,1,1,1
KXBTC15M-26APR080130-30,yes,51,75,12,51,99,51,480,0,99,1,0.0640,1,1,1,1
KXBTC15M-26APR080115-15,no,50,58,8,49,63,1,60,720,1,1,0.0246,1,1,1,1
KXBTC15M-26APR080100-00,yes,58,80,0,58,80,22,0,600,22,0,0.0820,1,1,1,1
KXBTC15M-26APR080045-45,yes,33,74,28,33,98,33,240,0,79,1,0.0551,1,1,1,1
KXBTC15M-26APR080030-30,yes,53,72,19,64,100,52,540,240,100,1,0.0636,1,1,1,1
KXBTC15M-26APR080015-15,yes,65,76,3,65,100,65,540,0,100,1,0.0782,1,1,1,1
KXBTC15M-26APR080000-00,no,64,75,0,36,100,64,600,0,100,0,0.0778,1,1,1,1
KXBTC15M-26APR072345-45,no,50,56,2,50,100,50,720,0,100,0,0.0227,1,1,1,1
KXBTC15M-26APR072330-30,yes,52,59,4,52,100,32,720,420,100,1,0.0365,1,1,1,1
KXBTC15M-26APR072315-15,yes,70,77,4,70,80,45,120,660,56,0,0.1386,1,1,1,1
KXBTC15M-26APR072300-00,yes,58,70,8,58,100,57,660,240,100,1,0.0959,1,1,1,1
KXBTC15M-26APR072245-45,no,55,60,5,45,100,55,600,0,100,0,0.0425,1,1,1,1
KXBTC15M-26APR072215-15,yes,69,78,5,69,100,56,600,240,100,1,0.1376,1,1,1,1
KXBTC15M-26APR072200-00,yes,52,63,5,52,87,3,360,720,3,0,0.0648,1,1,1,1
KXBTC15M-26APR072145-45,yes,52,62,8,52,94,52,720,0,94,1,0.0747,1,1,1,1
KXBTC15M-26APR072130-30,no,65,70,1,35,100,65,660,0,100,0,0.1332,1,1,1,1
KXBTC15M-26APR072115-15,no,51,56,2,49,79,30,180,480,48,1,0.0451,1,1,1,1
KXBTC15M-26APR072045-45,yes,42,63,3,42,87,25,180,240,25,0,0.0634,1,1,1,1
KXBTC15M-26APR072030-30,yes,45,52,0,45,58,0,120,720,0,0,0.0252,1,1,1,1
KXBTC15M-26APR072015-15,yes,38,53,15,44,88,5,540,420,88,1,0.0426,1,1,1,1
KXBTC15M-26APR072000-00,no,11,54,43,67,90,10,180,0,83,0,0.0395,1,1,1,1
KXBTC15M-26APR071930-30,no,49,57,8,51,62,0,60,540,0,1,0.0970,1,1,1,1
KXBTC15M-26APR071915-15,no,43,55,12,55,98,34,720,600,98,0,0.0696,1,1,1,1
KXBTC15M-26APR071830-30,yes,45,51,4,45,100,28,720,240,100,1,0.0126,1,1,1,1
KXBTC15M-26APR071815-15,no,19,40,21,79,33,0,60,600,0,1,0.1068,0,1,1,1
KXBTC15M-26APR071800-00,no,23,52,5,77,56,5,60,600,5,1,0.0123,1,1,1,1
KXBTC15M-26APR071715-15,yes,60,68,7,60,100,60,300,0,100,1,0.1145,1,1,1,1
KXBTC15M-26APR071700-00,no,65,77,19,35,95,60,0,120,68,1,0.1471,1,1,1,1
KXBTC15M-26APR071645-45,yes,49,57,2,49,55,1,0,600,1,0,0.0613,0,1,0,1
KXBTC15M-26APR071630-30,yes,26,55,28,26,48,1,60,600,11,0,0.0508,0,1,1,1
KXBTC15M-26APR071545-45,no,68,81,13,32,100,68,240,0,100,0,0.1321,1,1,1,1
KXBTC15M-26APR071515-15,yes,39,68,13,39,66,24,540,240,42,1,0.0778,0,1,1,1
KXBTC15M-26APR071500-00,no,63,71,5,37,100,63,360,0,100,0,0.0724,1,1,1,1
KXBTC15M-26APR071445-45,no,39,90,7,61,100,39,180,0,100,0,0.1214,1,1,1,1
KXBTC15M-26APR071430-30,no,50,63,17,50,96,50,300,0,96,0,0.0755,1,1,1,1
KXBTC15M-26APR071415-15,no,37,52,7,63,99,37,480,0,99,0,0.0144,1,1,1,1
KXBTC15M-26APR071400-00,yes,50,58,2,50,87,49,180,540,49,0,0.0673,1,1,1,1
KXBTC15M-26APR071345-45,yes,71,78,2,71,100,71,300,0,100,1,0.1247,1,1,1,1
KXBTC15M-26APR071330-30,no,40,68,7,60,85,0,120,480,0,1,0.0651,1,1,1,1
KXBTC15M-26APR071315-15,yes,50,59,5,50,100,50,720,0,100,1,0.0384,1,1,1,1
KXBTC15M-26APR071300-00,no,38,47,1,62,100,35,600,180,100,0,0.0186,1,1,1,1
KXBTC15M-26APR071230-30,yes,59,64,2,59,100,36,660,360,100,1,0.0744,1,1,1,1
KXBTC15M-26APR071215-15,yes,39,75,36,63,39,4,0,240,4,0,0.0950,0,0,0,0
KXBTC15M-26APR071200-00,no,52,64,4,48,59,1,0,420,1,1,0.0525,0,1,0,1
KXBTC15M-26APR071145-45,yes,43,58,15,44,62,0,300,720,0,0,0.0439,1,1,1,1
KXBTC15M-26APR071115-15,no,47,57,10,50,80,9,300,600,69,0,0.0588,1,1,1,1
KXBTC15M-26APR071100-00,yes,56,65,5,56,71,1,120,660,1,0,0.1222,1,1,1,1
KXBTC15M-26APR071045-45,yes,32,59,27,36,66,0,120,720,0,0,0.0777,1,1,1,1
KXBTC15M-26APR071030-30,yes,59,65,6,60,100,26,720,120,100,1,0.1096,1,1,1,1
KXBTC15M-26APR071015-15,no,60,71,9,40,100,60,480,0,100,0,0.1454,1,1,1,1
KXBTC15M-26APR071000-00,yes,39,55,15,39,83,1,240,480,1,0,0.0361,1,1,1,1
KXBTC15M-26APR070945-45,no,52,68,2,48,100,52,540,0,100,0,0.1316,1,1,1,1
KXBTC15M-26APR070930-30,no,38,47,1,62,98,38,660,0,98,0,0.0236,1,1,1,1
KXBTC15M-26APR070915-15,yes,49,55,1,49,100,47,600,120,100,1,0.0422,1,1,1,1
KXBTC15M-26APR070900-00,no,53,70,1,47,70,0,0,600,0,1,0.0926,1,1,1,1
KXBTC15M-26APR070830-30,yes,40,80,22,40,100,40,480,0,100,1,0.1059,1,1,1,1
KXBTC15M-26APR070815-15,yes,54,65,7,54,71,0,240,720,0,0,0.0517,1,1,1,1
KXBTC15M-26APR070800-00,yes,42,54,12,43,59,0,180,720,0,0,0.0198,1,1,1,1
KXBTC15M-26APR070745-45,yes,31,63,19,31,92,31,240,0,92,1,0.0470,1,1,1,1
KXBTC15M-26APR070730-30,yes,49,80,31,67,99,49,240,0,99,1,0.1333,1,1,1,1
KXBTC15M-26APR070715-15,yes,29,41,12,33,99,29,600,0,99,1,0.0586,1,1,1,1
KXBTC15M-26APR070700-00,no,64,73,22,36,100,64,360,0,100,0,0.1254,1,1,1,1
KXBTC15M-26APR070645-45,yes,52,62,4,52,63,0,60,600,0,0,0.0684,1,1,1,1
KXBTC15M-26APR070630-30,no,41,62,19,59,100,22,720,480,100,0,0.0567,1,1,1,1
KXBTC15M-26APR070615-15,no,40,57,17,59,100,39,600,0,100,0,0.0272,1,1,1,1
KXBTC15M-26APR070600-00,no,73,78,3,27,99,51,720,120,99,0,0.1310,1,1,1,1
KXBTC15M-26APR070545-45,yes,75,83,6,75,100,75,480,0,100,1,0.1496,1,1,1,1
KXBTC15M-26APR070530-30,yes,47,56,1,47,62,0,60,720,0,0,0.0261,1,1,1,1
KXBTC15M-26APR070515-15,yes,48,56,4,48,100,48,600,0,100,1,0.0236,1,1,1,1
KXBTC15M-26APR070500-00,no,36,42,4,64,46,0,60,660,0,1,0.0302,1,1,1,1
KXBTC15M-26APR070445-45,yes,64,84,16,64,100,64,720,0,100,1,0.1463,1,1,1,1
KXBTC15M-26APR070430-30,yes,41,81,2,41,98,41,240,0,97,1,0.1051,1,1,1,1
KXBTC15M-26APR070415-15,yes,57,83,0,57,100,57,600,0,100,1,0.1139,1,1,1,1
KXBTC15M-26APR070400-00,yes,41,58,17,46,57,1,60,720,1,0,0.0270,1,1,1,1
KXBTC15M-26APR070345-45,yes,66,83,9,66,100,66,720,0,100,1,0.1188,1,1,1,1
KXBTC15M-26APR070330-30,yes,60,71,2,60,96,30,420,180,96,1,0.0626,1,1,1,1
KXBTC15M-26APR070315-15,yes,29,46,13,29,40,1,60,660,1,0,0.0144,0,1,1,1
KXBTC15M-26APR070300-00,yes,43,55,9,43,98,35,720,120,98,1,0.0186,1,1,1,1
KXBTC15M-26APR070245-45,no,59,71,10,41,98,47,600,420,94,0,0.0749,1,1,1,1
KXBTC15M-26APR070230-30,no,44,78,0,56,91,0,120,420,1,1,0.0739,1,1,1,1
KXBTC15M-26APR070215-15,yes,43,63,11,43,72,0,360,600,0,0,0.0308,1,1,1,1
KXBTC15M-26APR070200-00,no,41,77,36,49,98,40,240,0,98,0,0.0403,1,1,1,1
KXBTC15M-26APR070145-45,yes,27,37,10,29,66,0,480,720,0,0,0.0413,1,1,1,1
KXBTC15M-26APR070130-30,yes,41,65,14,41,51,0,0,540,0,0,0.0421,0,1,1,1
KXBTC15M-26APR070115-15,yes,35,43,6,35,37,0,0,720,0,0,0.0216,0,0,0,1
KXBTC15M-26APR070100-00,yes,55,70,7,55,97,55,660,0,95,1,0.1074,1,1,1,1
KXBTC15M-26APR070045-45,no,8,28,20,85,8,0,0,420,0,1,0.1148,0,0,0,0
KXBTC15M-26APR070030-30,no,30,44,14,69,98,29,720,0,98,0,0.0324,1,1,1,1
KXBTC15M-26APR070015-15,no,49,65,22,51,100,49,420,0,100,0,0.0648,1,1,1,1
KXBTC15M-26APR070000-00,yes,37,48,11,43,49,3,480,720,3,0,0.0108,1,1,1,1
KXBTC15M-26APR062345-45,yes,51,68,0,51,91,51,240,0,91,1,0.0674,1,1,1,1
KXBTC15M-26APR062330-30,yes,61,82,12,61,100,61,180,0,99,1,0.1352,1,1,1,1
KXBTC15M-26APR062315-15,yes,57,70,13,60,68,26,60,360,57,1,0.1010,0,1,1,1
KXBTC15M-26APR062300-00,yes,44,57,9,44,99,21,720,300,99,1,0.0429,1,1,1,1
KXBTC15M-26APR062245-45,yes,31,62,31,52,99,31,420,0,98,1,0.0686,1,1,1,1
KXBTC15M-26APR062230-30,yes,61,73,17,61,100,61,300,0,100,1,0.1275,1,1,1,1
KXBTC15M-26APR062215-15,yes,39,52,11,39,64,7,360,180,33,0,0.0128,1,1,1,1
KXBTC15M-26APR062200-00,no,62,77,21,38,100,62,120,0,100,0,0.1066,1,1,1,1
KXBTC15M-26APR062145-45,no,47,58,11,48,100,42,660,60,100,0,0.0431,1,1,1,1
KXBTC15M-26APR062115-15,yes,18,30,12,19,26,0,120,480,0,0,0.1218,0,1,1,1
KXBTC15M-26APR062100-00,no,39,45,2,61,42,0,0,660,0,1,0.0311,0,0,0,1
KXBTC15M-26APR062045-45,no,38,58,14,62,100,38,540,0,100,0,0.0413,1,1,1,1
KXBTC15M-26APR062030-30,no,25,36,11,72,94,24,720,0,94,0,0.0750,1,1,1,1
KXBTC15M-26APR062015-15,yes,56,69,2,56,100,56,600,0,100,1,0.1342,1,1,1,1
KXBTC15M-26APR062000-00,no,41,46,1,59,48,0,180,660,0,1,0.0313,1,1,0,1
KXBTC15M-26APR061930-30,yes,32,52,20,36,68,0,120,720,0,0,0.0192,1,1,1,1
KXBTC15M-26APR061900-00,yes,23,40,17,26,23,0,0,420,0,0,0.0904,0,0,0,0
KXBTC15M-26APR061845-45,yes,19,43,24,26,19,0,0,660,0,0,0.0667,0,0,0,0
KXBTC15M-26APR061830-30,yes,31,45,12,31,32,0,0,480,0,0,0.0382,0,0,0,1
KXBTC15M-26APR061815-15,no,64,74,9,36,82,3,0,540,11,1,0.1474,1,1,1,1
KXBTC15M-26APR061800-00,no,29,41,12,64,32,0,540,720,0,1,0.0511,0,0,0,1
KXBTC15M-26APR061745-45,yes,36,41,5,36,38,0,60,600,0,0,0.0432,0,0,0,1
KXBTC15M-26APR061730-30,no,42,54,0,58,100,42,600,0,100,0,0.0250,1,1,1,1
KXBTC15M-26APR061715-15,no,57,77,18,43,100,57,660,0,100,0,0.1481,1,1,1,1
KXBTC15M-26APR061700-00,no,49,57,3,51,100,49,480,0,100,0,0.0342,1,1,1,1
KXBTC15M-26APR061645-45,no,51,66,19,49,100,51,60,0,100,0,0.0347,1,1,1,1
KXBTC15M-26APR061615-15,yes,16,31,15,21,51,16,420,0,34,0,0.1171,1,1,1,1
KXBTC15M-26APR061600-00,yes,43,55,10,43,44,1,0,240,5,0,0.0200,0,0,0,1
KXBTC15M-26APR061545-45,yes,50,57,1,50,55,0,0,600,0,0,0.0439,0,1,0,1
KXBTC15M-26APR061515-15,yes,28,37,9,32,30,0,60,480,0,0,0.0704,0,0,0,1
KXBTC15M-26APR061500-00,no,50,56,3,50,62,0,60,600,0,1,0.0300,1,1,1,1
KXBTC15M-26APR061445-45,yes,54,66,12,58,54,0,0,720,0,0,0.0851,0,0,0,0
KXBTC15M-26APR061430-30,yes,59,68,9,61,100,59,720,0,100,1,0.0864,1,1,1,1
KXBTC15M-26APR061415-15,yes,23,63,40,37,100,22,180,0,100,1,0.0397,1,1,1,1
KXBTC15M-26APR061400-00,yes,44,58,10,44,100,44,600,0,100,1,0.0546,1,1,1,1
KXBTC15M-26APR061345-45,no,45,53,5,55,100,30,660,240,100,0,0.0218,1,1,1,1
KXBTC15M-26APR061330-30,yes,48,54,0,48,100,46,600,120,100,1,0.0272,1,1,1,1
KXBTC15M-26APR061300-00,no,18,63,45,69,100,16,240,0,100,0,0.0465,1,1,1,1
KXBTC15M-26APR061245-45,yes,28,41,12,28,100,28,660,0,100,1,0.0469,1,1,1,1
KXBTC15M-26APR061230-30,yes,39,45,6,40,43,0,360,720,0,0,0.0292,0,1,0,1
KXBTC15M-26APR061215-15,yes,52,85,11,52,99,52,120,0,99,1,0.1281,1,1,1,1
KXBTC15M-26APR061200-00,yes,40,61,21,41,100,40,720,0,100,1,0.0809,1,1,1,1
KXBTC15M-26APR061145-45,no,39,48,0,61,51,1,360,720,1,1,0.0244,1,1,1,1
KXBTC15M-26APR061130-30,yes,47,58,8,47,58,10,120,600,50,1,0.0847,1,1,1,1
KXBTC15M-26APR061115-15,yes,46,63,12,46,92,12,720,540,92,1,0.1260,1,1,1,1
KXBTC15M-26APR061100-00,yes,34,71,20,34,100,34,240,0,100,1,0.1339,1,1,1,1
KXBTC15M-26APR061045-45,no,35,62,24,65,97,35,240,0,97,0,0.0678,1,1,1,1
KXBTC15M-26APR061015-15,no,52,72,11,48,100,52,480,0,100,0,0.1410,1,1,1,1
KXBTC15M-26APR061000-00,yes,45,63,14,45,93,42,720,120,93,1,0.0982,1,1,1,1
KXBTC15M-26APR060945-45,no,47,64,17,52,99,40,720,240,99,0,0.0807,1,1,1,1
KXBTC15M-26APR060930-30,yes,48,53,3,48,100,19,720,180,100,1,0.0180,1,1,1,1
KXBTC15M-26APR060915-15,yes,62,69,4,62,100,62,720,0,100,1,0.0864,1,1,1,1
KXBTC15M-26APR060900-00,yes,57,74,17,58,64,0,60,660,0,0,0.1064,0,0,0,1
KXBTC15M-26APR060845-45,yes,37,46,9,37,90,30,720,60,90,1,0.0171,1,1,1,1
KXBTC15M-26APR060830-30,yes,59,73,12,59,78,17,660,600,52,0,0.0967,1,1,1,1
KXBTC15M-26APR060815-15,yes,47,58,11,48,47,0,0,600,0,0,0.0358,0,0,0,0
KXBTC15M-26APR060800-00,no,36,48,12,63,98,27,660,240,98,0,0.0164,1,1,1,1
KXBTC15M-26APR060745-45,yes,42,57,8,42,93,42,720,0,93,1,0.0530,1,1,1,1
KXBTC15M-26APR060730-30,no,50,69,4,50,100,50,420,0,100,0,0.1204,1,1,1,1
KXBTC15M-26APR060715-15,yes,37,44,7,39,47,0,480,720,0,0,0.0432,1,1,1,1
KXBTC15M-26APR060700-00,yes,21,39,18,31,21,0,0,540,0,0,0.0529,0,0,0,0
KXBTC15M-26APR060645-45,yes,62,71,3,62,100,62,720,0,100,1,0.1069,1,1,1,1
KXBTC15M-26APR060630-30,no,53,63,6,47,99,26,660,360,99,0,0.0769,1,1,1,1
KXBTC15M-26APR060615-15,yes,57,69,4,57,100,57,600,0,100,1,0.1365,1,1,1,1
KXBTC15M-26APR060600-00,no,51,66,0,49,100,51,480,0,100,0,0.0978,1,1,1,1
KXBTC15M-26APR060545-45,no,44,59,15,53,97,43,720,0,97,0,0.0564,1,1,1,1
KXBTC15M-26APR060515-15,yes,43,57,11,43,100,43,600,0,100,1,0.0248,1,1,1,1
KXBTC15M-26APR060500-00,no,55,70,7,45,98,55,420,0,98,0,0.0657,1,1,1,1
KXBTC15M-26APR060445-45,yes,45,68,18,45,99,45,720,0,99,1,0.0946,1,1,1,1
KXBTC15M-26APR060430-30,yes,31,75,44,36,98,27,600,300,98,1,0.1363,1,1,1,1
KXBTC15M-26APR060415-15,no,26,40,1,74,50,0,60,480,0,1,0.0407,1,1,1,1
KXBTC15M-26APR060400-00,yes,41,60,19,44,100,41,600,0,99,1,0.0470,1,1,1,1
KXBTC15M-26APR060345-45,yes,34,46,10,34,64,0,300,720,0,0,0.0182,1,1,1,1
KXBTC15M-26APR060315-15,no,56,74,5,44,99,56,540,0,99,0,0.1195,1,1,1,1
KXBTC15M-26APR060300-00,yes,53,77,19,53,99,53,660,0,97,1,0.1403,1,1,1,1
KXBTC15M-26APR060245-45,yes,60,70,1,60,100,60,480,0,100,1,0.1143,1,1,1,1
KXBTC15M-26APR060230-30,yes,28,39,11,29,31,0,60,360,0,0,0.0646,0,0,0,1
KXBTC15M-26APR060215-15,yes,24,61,37,40,100,24,420,0,100,1,0.0521,1,1,1,1
KXBTC15M-26APR060200-00,yes,37,52,15,43,40,0,60,720,0,0,0.0113,0,0,0,1
KXBTC15M-26APR060145-45,yes,68,90,7,68,100,68,480,0,100,1,0.1385,1,1,1,1
KXBTC15M-26APR060130-30,yes,54,80,26,64,92,6,300,600,6,0,0.1151,1,1,1,1
KXBTC15M-26APR060115-15,yes,49,56,5,49,100,39,720,60,100,1,0.0367,1,1,1,1
KXBTC15M-26APR060100-00,yes,57,62,5,57,60,1,420,720,1,0,0.0716,0,0,0,1
KXBTC15M-26APR060045-45,yes,53,68,10,53,100,53,660,0,100,1,0.1170,1,1,1,1
KXBTC15M-26APR060030-30,yes,52,60,7,52,53,2,60,600,2,0,0.0728,0,0,0,1
KXBTC15M-26APR060015-15,no,30,38,8,69,99,15,720,180,99,0,0.1176,1,1,1,1
KXBTC15M-26APR060000-00,yes,49,57,0,49,57,0,0,720,0,0,0.0719,1,1,1,1
KXBTC15M-26APR052345-45,yes,51,63,3,51,66,1,0,540,2,0,0.1214,1,1,1,1
KXBTC15M-26APR052330-30,yes,43,56,13,48,98,28,660,120,98,1,0.0539,1,1,1,1
KXBTC15M-26APR052315-15,yes,37,56,19,46,39,0,180,600,0,0,0.0431,0,0,0,1
KXBTC15M-26APR052300-00,yes,62,69,1,62,98,62,660,0,98,1,0.1405,1,1,1,1
KXBTC15M-26APR052230-30,yes,54,66,1,54,99,52,720,540,99,1,0.1377,1,1,1,1
KXBTC15M-26APR052215-15,yes,62,68,4,62,100,62,600,0,100,1,0.1233,1,1,1,1
KXBTC15M-26APR052200-00,no,39,52,7,61,58,11,60,300,11,1,0.0110,1,1,1,1
KXBTC15M-26APR052145-45,yes,36,44,7,36,37,0,0,660,0,0,0.0268,0,0,0,1
KXBTC15M-26APR052130-30,no,54,63,3,46,70,1,60,480,1,1,0.0605,1,1,1,1
KXBTC15M-26APR052115-15,no,48,66,5,52,100,48,600,0,100,0,0.1093,1,1,1,1
KXBTC15M-26APR052045-45,no,31,36,5,69,63,0,180,720,0,1,0.1433,1,1,1,1
KXBTC15M-26APR052030-30,no,37,44,3,63,98,33,720,480,98,0,0.0692,1,1,1,1
KXBTC15M-26APR052000-00,yes,64,79,12,64,99,64,120,0,99,1,0.1443,1,1,1,1
KXBTC15M-26APR051945-45,yes,65,81,14,65,99,65,60,0,99,1,0.1492,1,1,1,1
KXBTC15M-26APR051915-15,no,43,53,3,57,64,0,60,660,0,1,0.0255,1,1,1,1
KXBTC15M-26APR051845-45,no,20,62,42,64,21,0,180,600,0,1,0.0637,0,0,0,1
KXBTC15M-26APR051830-30,no,32,43,11,63,100,27,720,60,100,0,0.0361,1,1,1,1
KXBTC15M-26APR051815-15,yes,34,78,44,61,38,9,60,120,9,0,0.0687,0,0,0,1
KXBTC15M-26APR051800-00,yes,71,87,1,71,100,71,420,0,99,1,0.1254,1,1,1,1
KXBTC15M-26APR051745-45,yes,51,57,6,52,79,1,540,720,1,0,0.0287,1,1,1,1
KXBTC15M-26APR051730-30,yes,54,68,12,54,55,0,0,660,0,0,0.0744,0,0,0,1
KXBTC15M-26APR051715-15,yes,33,57,24,36,48,0,120,660,0,0,0.0240,0,1,1,1
KXBTC15M-26APR051700-00,yes,52,82,11,52,99,52,600,0,99,1,0.1105,1,1,1,1
KXBTC15M-26APR051645-45,yes,48,63,15,48,100,43,600,240,100,1,0.0397,1,1,1,1
KXBTC15M-26APR051630-30,yes,48,63,10,48,100,43,660,120,100,1,0.0383,1,1,1,1
KXBTC15M-26APR051615-15,no,38,58,12,62,45,0,0,720,0,1,0.0204,0,1,0,1
KXBTC15M-26APR051600-00,yes,54,67,13,55,98,33,720,180,98,1,0.0495,1,1,1,1
KXBTC15M-26APR051545-45,yes,38,60,22,38,38,0,0,600,0,0,0.0259,0,0,0,0
KXBTC15M-26APR051530-30,yes,61,81,15,61,99,61,540,0,99,1,0.0849,1,1,1,1
KXBTC15M-26APR051515-15,yes,51,70,18,51,98,10,720,600,98,1,0.0517,1,1,1,1
KXBTC15M-26APR051500-00,yes,46,68,13,46,55,0,0,600,0,0,0.0460,0,1,1,1
KXBTC15M-26APR051445-45,yes,75,95,13,75,100,75,660,0,100,1,0.1328,1,1,1,1
KXBTC15M-26APR051430-30,yes,44,53,7,44,54,0,60,720,0,0,0.0105,1,1,1,1
KXBTC15M-26APR051415-15,yes,28,58,30,43,37,0,60,480,2,0,0.0201,0,0,1,1
KXBTC15M-26APR051400-00,yes,30,75,45,36,44,15,60,660,20,0,0.0944,0,0,1,1
KXBTC15M-26APR051345-45,yes,36,55,19,40,97,32,600,180,91,1,0.0168,1,1,1,1
KXBTC15M-26APR051330-30,yes,54,71,17,54,99,7,720,360,99,1,0.0551,1,1,1,1
KXBTC15M-26APR051315-15,yes,57,69,12,58,100,51,600,60,100,1,0.0562,1,1,1,1
KXBTC15M-26APR051300-00,yes,19,61,42,23,19,0,0,660,0,0,0.0354,0,0,0,0
KXBTC15M-26APR051245-45,yes,52,63,10,52,76,3,60,720,3,0,0.0637,1,1,1,1
KXBTC15M-26APR051230-30,yes,47,56,6,47,95,47,480,0,95,1,0.0471,1,1,1,1
KXBTC15M-26APR051215-15,no,35,47,0,65,46,1,0,300,1,1,0.0216,1,1,1,1
KXBTC15M-26APR051200-00,yes,24,48,24,31,54,0,240,660,0,0,0.0150,1,1,1,1
KXBTC15M-26APR051145-45,no,25,33,1,75,66,6,360,540,6,1,0.1366,1,1,1,1
KXBTC15M-26APR051130-30,yes,54,83,19,54,100,54,600,0,100,1,0.0825,1,1,1,1
KXBTC15M-26APR051115-15,yes,51,64,12,51,100,5,720,300,100,1,0.0341,1,1,1,1
KXBTC15M-26APR051100-00,yes,26,38,12,28,40,0,420,720,0,0,0.0302,1,1,1,1
KXBTC15M-26APR051045-45,yes,51,70,19,51,100,36,660,180,100,1,0.0450,1,1,1,1
KXBTC15M-26APR051030-30,yes,34,57,22,34,99,27,660,300,99,1,0.0219,1,1,1,1
KXBTC15M-26APR051015-15,yes,57,78,6,57,98,4,660,720,4,0,0.0978,1,1,1,1
KXBTC15M-26APR051000-00,yes,61,66,9,61,100,61,720,0,100,1,0.0586,1,1,1,1
KXBTC15M-26APR050945-45,yes,53,72,18,53,100,53,660,0,100,1,0.0824,1,1,1,1
KXBTC15M-26APR050930-30,no,51,60,9,46,96,4,720,420,96,0,0.0352,1,1,1,1
KXBTC15M-26APR050915-15,yes,51,62,11,53,98,50,660,0,83,0,0.0403,1,1,1,1
KXBTC15M-26APR050900-00,no,65,73,6,35,79,1,120,720,1,1,0.0716,1,1,1,1
KXBTC15M-26APR050845-45,no,67,96,12,33,100,67,660,0,100,0,0.1096,1,1,1,1
KXBTC15M-26APR050830-30,yes,45,74,29,54,79,0,660,720,0,0,0.0370,1,1,1,1
KXBTC15M-26APR050815-15,yes,36,62,26,37,36,0,0,660,0,0,0.0167,0,0,0,0
KXBTC15M-26APR050800-00,yes,52,98,46,53,97,36,720,60,97,1,0.1029,1,1,1,1
KXBTC15M-26APR050745-45,yes,53,79,26,56,56,3,180,720,3,0,0.0792,0,0,0,1
KXBTC15M-26APR050715-15,yes,53,78,16,53,96,52,360,180,95,1,0.0565,1,1,1,1
KXBTC15M-26APR050700-00,yes,35,64,29,41,35,1,0,720,1,0,0.0381,0,0,0,0
KXBTC15M-26APR050645-45,yes,54,87,13,54,100,54,540,0,100,1,0.0772,1,1,1,1
KXBTC15M-26APR050630-30,yes,59,65,6,60,93,46,720,60,93,1,0.0331,1,1,1,1
KXBTC15M-26APR050615-15,yes,30,58,18,30,52,0,240,720,0,0,0.0169,0,1,1,1
KXBTC15M-26APR050600-00,yes,41,62,21,47,98,38,720,60,98,1,0.0259,1,1,1,1
KXBTC15M-26APR050545-45,no,71,86,1,29,87,11,180,480,11,1,0.0561,1,1,1,1
KXBTC15M-26APR050530-30,yes,56,78,22,59,100,56,660,0,100,1,0.0501,1,1,1,1
KXBTC15M-26APR050515-15,yes,60,77,14,60,84,6,240,720,6,0,0.0391,1,1,1,1
KXBTC15M-26APR050500-00,yes,74,83,7,74,100,74,720,0,100,1,0.0871,1,1,1,1
KXBTC15M-26APR050445-45,yes,44,56,12,44,75,2,480,720,2,0,0.0151,1,1,1,1
KXBTC15M-26APR050430-30,yes,60,79,1,60,99,60,600,0,99,1,0.0742,1,1,1,1
KXBTC15M-26APR050415-15,yes,55,76,13,55,100,55,660,0,100,1,0.0853,1,1,1,1
KXBTC15M-26APR050400-00,no,47,62,15,53,67,0,180,720,0,1,0.0324,1,1,1,1
KXBTC15M-26APR050345-45,yes,28,55,27,30,28,0,0,720,0,0,0.0157,0,0,0,0
KXBTC15M-26APR050330-30,no,37,77,39,63,100,37,720,0,100,0,0.0790,1,1,1,1
KXBTC15M-26APR050315-15,yes,50,73,12,50,96,50,600,0,96,1,0.0856,1,1,1,1
KXBTC15M-26APR050300-00,yes,39,54,10,39,97,39,720,0,97,1,0.0158,1,1,1,1
KXBTC15M-26APR050245-45,no,32,69,37,61,32,0,0,660,0,1,0.0694,0,0,0,0
KXBTC15M-26APR050230-30,yes,59,80,9,59,100,59,480,0,100,1,0.1042,1,1,1,1
KXBTC15M-26APR050215-15,yes,40,66,26,52,68,0,180,480,0,0,0.0432,1,1,1,1
KXBTC15M-26APR050200-00,no,44,97,1,56,100,44,240,0,100,0,0.1463,1,1,1,1
KXBTC15M-26APR050145-45,yes,25,62,37,50,29,15,180,60,29,0,0.0119,0,0,0,1
KXBTC15M-26APR050130-30,yes,40,61,21,45,61,1,120,720,1,0,0.0231,1,1,1,1
KXBTC15M-26APR050115-15,yes,66,78,2,66,98,66,600,0,98,1,0.0722,1,1,1,1
KXBTC15M-26APR050100-00,yes,51,63,11,51,52,0,0,720,0,0,0.0264,0,0,0,1
KXBTC15M-26APR050045-45,yes,35,60,25,37,35,0,0,660,0,0,0.0168,0,0,0,0
