ticker,side,entry_c,fair_yes_c,edge_pp,btc,strike,dist_pct,settle_yes,won,gross_c,fee_c,net_c
KXBTC15M-26APR022015-15,yes,12,26,14.0,66869.65,66895.15,0.00038,0,0,-12.0,1.48,-13.48
KXBTC15M-26APR022000-00,no,32,46,22.0,66887.48,66891.89,0.00007,1,0,-32.0,3.05,-35.05
KXBTC15M-26APR021945-45,yes,15,29,14.0,66922.34,66944.52,0.00033,0,0,-15.0,1.79,-16.79
KXBTC15M-26APR021830-30,no,48,38,14.0,66891.11,66900.80,0.00014,0,1,52.0,3.49,48.51
KXBTC15M-26APR021745-45,yes,24,56,32.0,66846.22,66840.52,0.00009,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR021530-30,yes,42,60,18.0,67068.38,67050.73,0.00026,0,0,-42.0,3.41,-45.41
KXBTC15M-26APR021300-00,yes,22,60,38.0,67183.30,67168.33,0.00022,0,0,-22.0,2.40,-24.40
KXBTC15M-26APR021145-45,yes,32,43,11.0,66803.20,66824.15,0.00031,1,1,68.0,3.05,64.95
KXBTC15M-26APR021030-30,yes,10,42,32.0,66373.00,66392.49,0.00029,0,0,-10.0,1.26,-11.26
KXBTC15M-26APR020915-15,yes,21,53,32.0,66041.59,66035.29,0.00010,0,0,-21.0,2.32,-23.32
KXBTC15M-26APR020700-00,yes,20,52,32.0,66471.02,66468.29,0.00004,0,0,-20.0,2.24,-22.24
KXBTC15M-26APR020600-00,yes,44,73,29.0,66474.00,66450.82,0.00035,1,1,56.0,3.45,52.55
KXBTC15M-26APR020015-15,no,22,43,35.0,66564.42,66586.85,0.00034,0,1,78.0,2.40,75.60
KXBTC15M-26APR012230-30,yes,28,53,25.0,66914.77,66903.60,0.00017,1,1,72.0,2.82,69.18
KXBTC15M-26APR011615-15,yes,24,48,24.0,68151.55,68156.35,0.00007,0,0,-24.0,2.55,-26.55
KXBTC15M-26APR011600-00,yes,33,56,23.0,68177.99,68165.36,0.00019,0,0,-33.0,3.10,-36.10
KXBTC15M-26APR011530-30,no,8,58,34.0,68109.65,68095.44,0.00021,1,0,-8.0,1.03,-9.03
KXBTC15M-26APR011345-45,yes,13,39,26.0,68466.67,68493.66,0.00039,0,0,-13.0,1.58,-14.58
